,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
2877,21,0.624,1,1,2,2,6,8,6,5,1,43,1.0
2878,21,0.624,1,1,0,1,4,4,0,6,0,75,0.0
2879,78,0.579,1,1,2,0,6,5,0,6,1,100,1.0
2880,89,0.925,1,1,2,0,6,10,3,5,5,29,1.0
2881,160,0.92,1,1,2,0,6,13,2,5,5,34,0.0
2882,102,0.804,1,1,2,2,6,14,6,5,5,30,0.0
2883,61,0.913,1,1,2,3,6,15,2,1,5,76,0.0
2884,21,0.624,0,1,2,2,6,7,5,5,4,40,0.0
2885,103,0.92,1,1,2,0,6,21,3,4,2,47,0.0
2886,21,0.624,1,0,2,1,4,2,0,6,0,84,0.0
2887,65,0.802,1,1,1,0,6,9,4,5,1,149,0.0
2888,103,0.92,1,0,2,0,6,3,5,4,1,73,0.0
2889,103,0.92,1,1,2,0,2,21,3,5,5,154,0.0
2890,21,0.624,1,1,2,0,6,7,3,1,2,35,0.0
2891,114,0.926,1,1,1,0,6,15,1,5,5,83,1.0
2892,103,0.92,1,1,2,0,6,9,4,4,3,100,0.0
2893,157,0.769,1,1,2,2,6,10,8,5,2,28,0.0
2894,21,0.624,0,1,2,0,6,11,7,5,1,56,1.0
2895,94,0.698,1,1,2,3,6,21,6,5,5,7,0.0
2896,21,0.624,1,1,2,2,6,15,7,5,1,13,0.0
2897,21,0.624,1,1,0,0,6,9,5,5,1,58,1.0
2898,74,0.579,1,1,2,0,6,5,2,1,1,16,1.0
2899,16,0.91,1,1,2,2,6,7,5,5,5,50,1.0
2900,103,0.92,1,1,2,0,1,21,1,5,5,47,0.0
2901,114,0.926,1,0,0,1,4,2,0,6,1,5,0.0
2902,103,0.92,1,0,0,0,6,2,6,5,1,48,0.0
2903,16,0.91,1,1,2,0,3,3,6,5,2,19,0.0
2904,23,0.899,1,1,2,0,6,21,6,1,1,27,0.0
2905,100,0.887,1,1,2,0,6,21,0,6,5,3,0.0
2906,103,0.92,1,1,2,2,6,21,0,6,1,25,0.0
2907,114,0.926,1,1,1,2,6,21,6,5,4,102,1.0
2908,90,0.698,1,0,0,0,6,11,0,5,0,22,1.0
2909,144,0.84,1,1,2,0,6,6,6,1,1,94,1.0
2910,102,0.804,1,1,2,0,6,10,0,6,2,79,0.0
2911,160,0.92,1,0,1,0,6,2,0,6,1,10,1.0
2912,103,0.92,1,1,2,0,6,16,8,5,1,300,0.0
2913,102,0.804,1,0,2,0,6,3,3,5,2,13,0.0
2914,103,0.92,1,1,2,0,6,7,3,5,1,4,0.0
2915,160,0.92,1,1,2,0,6,21,0,6,1,88,1.0
2916,21,0.624,1,1,2,0,6,8,8,5,2,10,1.0
2917,16,0.91,1,1,2,0,3,9,1,1,1,32,0.0
2918,44,0.725,0,0,2,2,6,9,6,5,2,52,0.0
2919,73,0.754,1,1,0,0,6,8,0,6,2,90,0.0
2920,11,0.55,1,1,2,0,6,3,4,5,0,66,0.0
2921,100,0.887,1,1,2,2,6,7,2,6,2,9,1.0
2922,83,0.923,1,1,2,0,6,5,1,5,3,46,0.0
2923,104,0.924,1,1,2,2,6,21,6,5,2,10,0.0
2924,103,0.92,1,0,2,4,4,1,0,6,0,83,0.0
2925,21,0.624,0,1,0,0,6,2,1,0,2,89,1.0
2926,21,0.624,1,1,2,0,6,12,5,5,5,134,1.0
2927,67,0.855,1,1,2,0,6,19,0,6,1,28,0.0
2928,21,0.624,1,0,0,2,6,4,0,4,1,66,1.0
2929,103,0.92,1,1,2,0,2,7,3,5,3,54,0.0
2930,16,0.91,1,0,1,0,1,19,1,5,5,9,0.0
2931,114,0.926,1,0,0,2,6,21,0,6,2,36,0.0
2932,114,0.926,1,1,2,0,6,2,4,5,1,53,0.0
2933,28,0.939,1,1,2,2,6,10,6,3,2,38,1.0
2934,94,0.698,1,1,1,0,6,4,0,6,1,28,1.0
2935,21,0.624,1,1,2,2,6,19,3,5,5,48,1.0
2936,103,0.92,1,1,2,0,6,19,7,1,4,7,1.0
2937,103,0.92,1,0,2,4,4,7,0,6,0,25,0.0
2938,11,0.55,1,0,2,2,6,10,2,5,1,26,0.0
2939,103,0.92,0,1,2,0,6,5,6,1,1,62,0.0
2940,103,0.92,1,1,2,0,6,6,4,4,3,40,0.0
2941,160,0.92,1,1,2,0,6,5,6,0,1,3,0.0
2942,21,0.624,0,0,2,0,6,0,6,6,1,23,0.0
2943,64,0.6659999999999999,0,0,2,0,6,6,2,1,0,70,0.0
2944,103,0.92,0,0,2,4,4,3,0,6,0,17,0.0
2945,103,0.92,1,1,2,2,6,21,0,6,2,18,1.0
2946,116,0.743,1,1,2,2,6,21,0,6,1,34,0.0
2947,45,0.89,1,1,2,0,6,21,7,5,5,65,0.0
2948,21,0.624,1,1,2,2,6,7,1,1,1,192,1.0
2949,160,0.92,1,0,2,1,4,3,0,6,0,34,0.0
2950,74,0.579,1,1,0,0,6,5,6,5,1,268,1.0
2951,114,0.926,1,0,2,1,4,4,0,6,0,33,0.0
2952,115,0.789,1,1,2,0,6,9,5,5,1,2,0.0
2953,21,0.624,1,0,0,1,4,2,0,5,0,7,0.0
2954,159,0.843,1,1,2,1,4,21,0,6,5,44,0.0
2955,21,0.624,1,0,0,1,4,7,0,6,1,38,1.0
2956,65,0.802,1,1,2,0,6,13,2,0,5,6,0.0
2957,16,0.91,1,1,2,0,6,12,2,5,1,41,0.0
2958,136,0.897,1,1,2,0,6,6,1,5,4,50,0.0
2959,103,0.92,0,1,2,0,6,21,4,4,2,180,0.0
2960,162,0.767,0,0,0,1,4,2,0,6,1,24,0.0
2961,160,0.92,1,1,2,0,6,19,0,6,5,163,0.0
2962,103,0.92,1,1,2,0,6,14,7,1,1,54,0.0
2963,19,0.682,1,0,0,1,4,6,0,6,0,106,0.0
2964,21,0.624,1,0,0,1,4,7,8,5,1,167,1.0
2965,21,0.624,1,1,2,0,6,12,4,5,5,85,1.0
2966,104,0.924,1,1,2,0,6,21,4,5,5,84,0.0
2967,102,0.804,1,1,2,0,5,21,0,6,1,20,1.0
2968,103,0.92,0,0,2,0,6,21,0,6,5,202,1.0
2969,100,0.887,1,1,2,0,3,2,2,5,1,50,0.0
2970,53,0.74,1,0,0,1,4,3,0,6,0,160,0.0
2971,46,0.762,1,1,2,0,6,12,6,1,1,22,0.0
2972,104,0.924,1,1,2,0,6,6,1,5,2,69,0.0
2973,46,0.762,1,0,0,0,6,3,0,6,5,12,1.0
2974,114,0.926,1,1,0,0,6,7,1,0,2,178,0.0
2975,103,0.92,1,0,2,0,6,2,0,6,1,62,1.0
2976,71,0.884,1,1,2,2,6,17,6,1,1,6,0.0
2977,67,0.855,1,1,2,0,6,16,6,1,2,16,0.0
2978,73,0.754,1,0,2,3,6,15,0,6,1,41,0.0
2979,23,0.899,1,1,2,0,6,21,3,1,1,28,0.0
2980,102,0.804,1,1,2,2,6,8,0,6,1,111,1.0
2981,97,0.925,1,1,2,2,6,10,7,5,2,43,0.0
2982,73,0.754,1,0,0,1,4,2,0,6,0,49,0.0
2983,21,0.624,1,0,2,0,6,7,5,4,2,36,0.0
2984,104,0.924,1,1,2,0,6,17,0,6,1,2,0.0
2985,103,0.92,1,0,2,2,6,1,0,6,0,19,0.0
2986,23,0.899,1,1,2,0,6,4,7,5,1,10,0.0
2987,89,0.925,1,1,2,0,6,9,1,1,1,27,0.0
2988,114,0.926,1,1,2,2,6,6,6,5,1,41,1.0
2989,103,0.92,1,1,2,0,6,15,3,1,1,124,0.0
2990,46,0.762,0,1,2,0,6,9,6,5,4,20,0.0
2991,50,0.8959999999999999,1,1,2,2,6,21,0,6,2,276,0.0
2992,145,0.555,1,1,2,0,6,8,2,5,2,29,1.0
2993,21,0.624,1,1,2,0,6,11,2,0,1,38,1.0
2994,103,0.92,1,1,2,0,6,3,3,5,1,97,0.0
2995,102,0.804,1,1,2,2,6,10,6,5,3,127,0.0
2996,23,0.899,1,1,2,1,4,15,3,5,5,94,0.0
2997,11,0.55,1,0,2,0,6,3,2,5,1,66,1.0
2998,103,0.92,1,1,2,0,6,6,7,2,2,163,0.0
2999,16,0.91,1,1,2,0,6,5,5,5,1,44,0.0
3000,89,0.925,1,0,2,2,6,21,5,5,3,182,0.0
3001,16,0.91,1,1,2,0,6,21,4,5,5,45,0.0
3002,114,0.926,1,1,2,2,6,21,6,5,5,18,0.0
3003,14,0.698,1,0,2,2,6,8,4,5,2,166,1.0
3004,136,0.897,1,1,2,2,6,8,6,1,3,29,1.0
3005,160,0.92,1,0,0,0,6,11,0,6,1,15,0.0
3006,21,0.624,1,1,2,0,6,5,3,4,2,30,0.0
3007,83,0.923,1,1,2,0,6,11,8,5,1,40,0.0
3008,157,0.769,1,1,1,0,6,3,1,1,1,48,0.0
3009,77,0.83,1,1,2,4,4,12,3,5,1,43,0.0
3010,160,0.92,1,1,2,0,6,8,6,5,5,94,0.0
3011,16,0.91,1,1,1,0,6,12,4,5,1,167,0.0
3012,16,0.91,1,1,2,0,2,5,7,5,5,68,0.0
3013,160,0.92,2,0,0,0,6,4,0,6,1,114,1.0
3014,75,0.939,1,1,2,0,6,15,6,5,5,35,0.0
3015,21,0.624,1,0,0,0,6,2,0,6,0,36,0.0
3016,105,0.794,1,1,2,2,5,13,1,0,1,6,0.0
3017,103,0.92,1,1,2,0,6,19,5,5,5,320,0.0
3018,103,0.92,1,1,2,0,6,21,6,5,4,128,0.0
3019,76,0.698,1,1,2,2,6,10,4,5,3,39,1.0
3020,126,0.479,1,1,2,0,6,2,7,1,1,4,0.0
3021,55,0.7390000000000001,1,1,2,0,6,21,1,5,5,44,0.0
3022,10,0.895,1,1,1,0,6,12,2,5,1,12,0.0
3023,114,0.926,1,1,0,1,4,9,3,5,1,18,0.0
3024,103,0.92,1,1,2,0,6,21,3,2,1,17,0.0
3025,103,0.92,1,1,2,0,6,7,4,5,5,262,0.0
3026,99,0.915,1,0,0,1,4,2,3,6,1,34,0.0
3027,103,0.92,1,1,2,0,6,4,6,5,1,66,0.0
3028,114,0.926,1,1,2,0,6,21,2,5,1,40,0.0
3029,136,0.897,1,1,2,2,6,21,0,6,5,10,1.0
3030,103,0.92,1,0,0,2,2,4,0,6,4,44,1.0
3031,16,0.91,1,1,2,0,6,21,1,5,5,56,0.0
3032,65,0.802,0,1,2,2,6,2,4,5,1,108,0.0
3033,73,0.754,1,1,2,0,6,16,1,5,0,42,0.0
3034,103,0.92,1,1,2,0,6,21,3,5,1,206,0.0
3035,21,0.624,1,1,2,0,6,1,5,5,0,106,0.0
3036,10,0.895,1,1,2,2,6,16,1,5,1,129,0.0
3037,16,0.91,1,1,2,1,4,13,8,4,5,52,1.0
3038,102,0.804,1,1,2,0,6,11,3,5,2,23,0.0
3039,27,0.848,1,1,0,0,6,6,7,4,1,11,0.0
3040,99,0.915,1,1,2,0,6,7,8,5,5,70,0.0
3041,162,0.767,1,1,2,0,6,9,4,5,5,122,0.0
3042,103,0.92,1,0,2,0,6,17,7,5,3,12,1.0
3043,103,0.92,1,1,0,0,6,4,6,5,1,131,0.0
3044,160,0.92,1,1,0,0,6,4,4,5,1,6,0.0
3045,103,0.92,1,1,2,0,6,9,3,5,1,9,0.0
3046,103,0.92,1,1,2,2,6,21,4,5,2,98,0.0
3047,75,0.939,1,1,2,2,6,18,3,5,1,20,0.0
3048,103,0.92,1,0,0,0,6,2,0,6,0,47,1.0
3049,21,0.624,1,1,1,2,6,14,6,6,1,112,1.0
3050,74,0.579,1,0,0,0,6,0,0,6,0,145,1.0
3051,103,0.92,1,1,2,0,6,9,5,5,4,96,0.0
3052,46,0.762,1,1,2,0,6,9,0,6,5,70,0.0
3053,20,0.7959999999999999,1,1,0,0,6,6,0,6,1,121,0.0
3054,73,0.754,1,1,0,0,5,7,0,6,4,78,0.0
3055,90,0.698,1,0,0,0,6,7,0,6,1,6,1.0
3056,21,0.624,1,1,2,0,6,2,1,5,1,56,1.0
3057,89,0.925,1,1,2,0,0,20,6,5,2,4,0.0
3058,21,0.624,1,0,2,2,6,9,8,5,1,62,0.0
3059,65,0.802,1,1,0,0,6,2,2,5,2,50,0.0
3060,61,0.913,2,1,2,0,6,12,6,5,2,12,0.0
3061,39,0.898,1,1,2,0,6,14,6,5,5,244,0.0
3062,136,0.897,1,1,2,0,6,21,6,5,5,156,0.0
3063,100,0.887,1,1,2,0,6,21,7,5,5,21,0.0
3064,73,0.754,1,1,2,2,6,20,0,5,5,66,0.0
3065,103,0.92,1,1,2,0,6,21,5,5,2,60,0.0
3066,136,0.897,0,0,0,2,2,5,0,4,2,94,0.0
3067,16,0.91,1,1,2,0,6,15,6,1,1,72,0.0
3068,103,0.92,1,1,1,4,4,11,0,6,4,20,0.0
3069,10,0.895,1,1,1,0,0,2,2,5,1,2,0.0
3070,138,0.836,1,1,2,0,6,9,3,5,2,82,0.0
3071,83,0.923,0,1,2,3,6,21,7,5,5,13,0.0
3072,90,0.698,1,1,1,0,6,4,3,5,2,72,0.0
3073,16,0.91,1,1,2,0,6,21,0,6,1,91,0.0
3074,114,0.926,1,0,0,2,6,13,0,4,5,7,0.0
3075,71,0.884,1,1,2,2,6,21,8,5,1,26,0.0
3076,103,0.92,1,1,2,0,6,4,4,4,1,21,0.0
3077,175,0.7759999999999999,1,1,1,0,6,10,1,5,1,31,1.0
3078,16,0.91,1,1,2,0,6,15,2,1,1,17,0.0
3079,21,0.624,1,1,2,0,6,13,3,1,1,54,0.0
3080,100,0.887,1,0,2,2,6,12,5,5,4,23,1.0
3081,103,0.92,1,0,2,1,4,3,0,6,0,90,0.0
3082,103,0.92,1,0,0,1,4,11,0,6,0,37,1.0
3083,16,0.91,1,0,2,1,4,5,0,6,1,41,0.0
3084,114,0.926,1,1,2,0,6,14,6,1,1,84,0.0
3085,117,0.698,1,0,0,1,4,7,0,6,1,12,1.0
3086,103,0.92,1,0,1,2,6,9,5,5,0,182,0.0
3087,100,0.887,1,1,2,0,6,21,4,5,5,18,0.0
3088,28,0.939,2,1,1,0,6,10,2,5,4,85,0.0
3089,136,0.897,1,1,2,0,6,7,7,1,0,21,0.0
3090,106,0.698,1,1,1,1,4,11,2,5,1,32,0.0
3091,16,0.91,1,1,2,0,6,11,0,6,1,38,0.0
3092,133,0.742,1,0,2,0,6,21,5,2,5,44,0.0
3093,138,0.836,1,1,2,0,6,9,5,5,1,17,0.0
3094,21,0.624,0,1,2,2,6,8,4,5,2,51,0.0
3095,78,0.579,1,0,2,0,6,3,5,5,0,68,1.0
3096,21,0.624,1,1,2,2,6,1,3,5,1,133,1.0
3097,21,0.624,1,1,2,0,6,21,6,5,5,52,0.0
3098,103,0.92,1,1,2,2,6,20,4,5,1,212,0.0
3099,131,0.68,1,1,1,0,6,4,0,6,1,46,1.0
3100,160,0.92,1,1,2,0,6,21,7,5,4,16,0.0
3101,103,0.92,1,0,0,0,6,4,0,6,1,14,1.0
3102,103,0.92,1,1,2,0,6,10,2,5,1,8,0.0
3103,65,0.802,1,1,2,0,6,10,0,6,2,21,0.0
3104,75,0.939,2,1,2,0,6,13,1,0,1,37,0.0
3105,160,0.92,1,1,2,0,6,21,2,1,1,94,0.0
3106,65,0.802,1,1,2,0,6,2,4,6,1,168,0.0
3107,103,0.92,1,1,2,0,3,8,0,6,4,56,1.0
3108,136,0.897,1,0,2,2,6,21,6,4,5,46,0.0
3109,103,0.92,1,0,2,4,4,4,0,6,0,17,0.0
3110,103,0.92,1,1,2,0,2,4,6,5,1,82,0.0
3111,103,0.92,1,1,2,0,6,3,5,5,1,44,0.0
3112,16,0.91,1,0,2,4,4,21,0,6,1,41,0.0
3113,136,0.897,1,1,2,2,6,16,6,5,5,16,0.0
3114,103,0.92,0,1,2,0,6,21,4,5,1,91,0.0
3115,28,0.939,1,0,0,0,6,14,5,5,1,42,0.0
3116,116,0.743,0,1,2,2,6,11,7,5,5,80,0.0
3117,103,0.92,1,1,2,0,6,9,6,5,2,95,0.0
3118,138,0.836,1,0,2,0,6,10,0,6,1,42,0.0
3119,103,0.92,1,1,2,0,6,6,8,5,4,136,0.0
3120,16,0.91,1,1,2,0,6,15,7,5,1,2,0.0
3121,19,0.682,1,0,0,0,6,2,0,6,0,45,1.0
3122,74,0.579,1,0,0,0,6,4,3,5,1,34,1.0
3123,114,0.926,0,1,2,0,6,21,3,5,1,8,0.0
3124,114,0.926,1,1,2,1,4,18,0,6,0,21,1.0
3125,21,0.624,1,0,0,2,6,5,6,5,2,48,1.0
3126,114,0.926,1,0,2,2,6,10,0,6,2,45,1.0
3127,45,0.89,1,1,1,1,4,8,2,5,1,52,0.0
3128,73,0.754,1,1,1,2,6,2,3,5,2,39,1.0
3129,24,0.698,1,1,2,1,4,7,0,6,1,27,0.0
3130,90,0.698,1,1,2,2,6,21,0,6,1,124,1.0
3131,114,0.926,1,1,2,1,4,11,0,6,5,62,0.0
3132,103,0.92,1,1,2,2,6,21,0,6,5,210,1.0
3133,114,0.926,1,1,2,0,6,12,6,5,1,90,0.0
3134,104,0.924,1,1,2,2,6,21,4,5,1,30,0.0
3135,71,0.884,1,1,2,1,4,10,6,5,2,6,0.0
3136,103,0.92,1,1,0,0,6,1,0,6,1,91,1.0
3137,57,0.866,1,1,2,3,6,21,3,2,5,116,1.0
3138,104,0.924,1,1,2,1,4,6,0,6,1,82,1.0
3139,21,0.624,1,0,0,0,6,4,0,6,0,17,0.0
3140,104,0.924,1,0,0,0,6,6,6,6,1,51,0.0
3141,103,0.92,0,1,2,0,6,21,6,5,3,62,0.0
3142,103,0.92,1,0,0,1,4,4,0,6,0,44,0.0
3143,100,0.887,2,0,2,1,4,2,0,6,0,11,0.0
3144,160,0.92,1,1,2,0,6,12,3,5,3,18,1.0
3145,100,0.887,1,0,2,2,6,21,4,4,5,3,1.0
3146,104,0.924,1,1,2,2,6,21,3,5,4,35,0.0
3147,159,0.843,1,0,0,1,4,3,0,6,0,35,0.0
3148,142,0.727,1,1,2,2,6,21,0,6,5,85,0.0
3149,103,0.92,1,0,2,4,4,3,0,5,0,99,0.0
3150,103,0.92,1,1,2,2,6,15,3,5,2,4,0.0
3151,103,0.92,1,0,0,0,6,4,0,6,1,28,1.0
3152,71,0.884,1,1,1,2,6,2,6,6,1,15,0.0
3153,100,0.887,1,1,2,0,6,18,3,5,2,16,0.0
3154,103,0.92,1,1,2,0,3,4,3,5,1,17,0.0
3155,27,0.848,1,0,2,0,6,2,0,6,0,18,0.0
3156,11,0.55,1,1,0,0,6,5,0,6,1,74,1.0
3157,70,0.698,1,1,1,0,6,11,6,6,1,17,0.0
3158,21,0.624,1,1,2,0,6,9,6,6,1,17,0.0
3159,16,0.91,0,1,2,0,6,7,7,5,2,105,0.0
3160,67,0.855,1,0,0,1,4,2,0,5,0,12,0.0
3161,160,0.92,0,1,2,0,6,21,2,0,2,9,0.0
3162,114,0.926,1,0,2,3,6,21,4,5,2,9,0.0
3163,90,0.698,1,1,0,0,6,8,6,5,1,56,0.0
3164,21,0.624,1,1,2,0,6,2,2,5,1,101,1.0
3165,103,0.92,1,1,2,0,3,21,4,2,5,83,0.0
3166,65,0.802,1,1,2,0,6,14,8,5,5,130,1.0
3167,160,0.92,1,1,2,0,6,11,3,6,2,91,0.0
3168,165,0.903,1,0,2,0,6,2,0,6,1,25,1.0
3169,104,0.924,0,1,2,2,5,18,4,5,5,150,0.0
3170,103,0.92,1,1,2,0,6,21,6,5,5,60,0.0
3171,103,0.92,0,1,1,0,6,10,6,5,2,80,0.0
3172,102,0.804,1,1,0,1,4,10,8,6,1,69,0.0
3173,91,0.691,1,1,2,0,6,12,0,6,5,40,1.0
3174,23,0.899,0,0,0,0,6,5,0,6,0,70,1.0
3175,103,0.92,1,0,0,0,6,2,0,6,0,42,1.0
3176,114,0.926,1,1,2,0,6,7,3,5,5,5,0.0
3177,103,0.92,0,0,2,3,6,13,3,4,2,79,0.0
3178,104,0.924,1,1,2,0,6,15,6,5,4,36,0.0
3179,75,0.939,1,1,2,0,6,7,5,5,2,26,0.0
3180,75,0.939,1,0,0,0,6,13,0,6,1,145,0.0
3181,75,0.939,0,1,2,2,6,15,4,5,3,84,0.0
3182,90,0.698,1,1,2,0,6,4,0,6,1,129,0.0
3183,103,0.92,1,1,2,0,6,7,6,5,1,35,0.0
3184,100,0.887,1,1,2,0,6,21,0,6,2,121,1.0
3185,67,0.855,1,1,2,3,6,21,1,5,5,92,0.0
3186,90,0.698,1,1,2,3,6,10,0,6,1,74,0.0
3187,114,0.926,1,1,2,2,6,21,6,5,1,33,0.0
3188,16,0.91,1,1,2,0,6,21,3,5,2,49,1.0
3189,103,0.92,1,1,2,0,6,9,5,5,1,10,0.0
3190,136,0.897,0,1,2,2,6,6,6,4,1,17,0.0
3191,102,0.804,1,1,2,3,6,7,7,5,5,7,1.0
3192,21,0.624,0,0,2,2,2,3,0,6,5,57,1.0
3193,103,0.92,1,0,0,0,6,12,0,6,0,92,0.0
3194,136,0.897,1,1,2,2,6,18,3,6,1,216,0.0
3195,83,0.923,1,1,2,0,0,4,2,5,4,45,0.0
3196,103,0.92,1,1,2,0,6,10,1,5,5,266,0.0
3197,54,0.856,1,1,2,0,6,21,2,1,4,73,0.0
3198,91,0.691,2,0,0,1,4,3,0,6,1,151,1.0
3199,67,0.855,1,1,2,2,6,7,2,2,5,102,1.0
3200,116,0.743,1,1,2,0,2,7,0,6,4,166,0.0
3201,102,0.804,1,0,2,0,6,3,0,6,3,38,0.0
3202,103,0.92,1,1,2,0,6,21,0,6,1,52,0.0
3203,21,0.624,1,1,2,2,6,0,3,5,1,30,1.0
3204,103,0.92,1,1,2,0,6,8,0,6,4,89,1.0
3205,103,0.92,1,1,2,0,6,17,7,5,5,100,0.0
3206,160,0.92,1,0,0,0,6,5,0,6,1,56,1.0
3207,40,0.7759999999999999,1,1,2,1,4,3,6,5,1,28,0.0
3208,160,0.92,1,1,0,0,6,8,0,6,1,34,1.0
3209,41,0.8270000000000001,1,1,2,0,6,21,5,5,5,188,0.0
3210,173,0.878,1,1,2,0,6,14,6,5,5,111,0.0
3211,45,0.89,1,1,2,2,6,7,0,6,3,27,0.0
3212,46,0.762,0,1,1,2,6,6,0,6,3,41,0.0
3213,114,0.926,1,0,1,1,4,3,6,5,3,108,0.0
3214,61,0.913,1,1,2,0,6,7,1,5,1,10,0.0
3215,136,0.897,1,1,2,2,6,21,6,1,1,26,0.0
3216,21,0.624,1,0,0,0,6,4,6,6,1,158,0.0
3217,103,0.92,1,1,2,0,6,1,5,5,1,48,0.0
3218,93,0.865,1,1,0,0,6,6,2,0,4,92,0.0
3219,173,0.878,1,1,0,0,1,10,0,6,2,99,1.0
3220,160,0.92,1,0,2,0,1,1,8,5,1,48,1.0
3221,10,0.895,1,1,2,0,6,4,6,1,1,55,0.0
3222,75,0.939,1,1,0,3,6,21,0,6,5,50,0.0
3223,114,0.926,1,1,2,0,6,12,3,5,1,48,0.0
3224,67,0.855,1,1,2,0,6,11,0,6,2,76,1.0
3225,159,0.843,1,1,2,0,6,3,3,1,2,170,0.0
3226,61,0.913,1,1,2,0,6,9,6,1,1,33,0.0
3227,128,0.527,1,1,2,0,6,4,0,6,1,40,1.0
3228,16,0.91,1,1,2,2,6,10,3,6,1,51,0.0
3229,103,0.92,1,1,2,2,0,21,4,2,5,50,1.0
3230,103,0.92,1,0,0,0,6,3,6,5,3,8,1.0
3231,103,0.92,1,1,2,1,4,4,4,5,1,42,0.0
3232,23,0.899,1,1,2,0,6,12,3,1,5,96,0.0
3233,42,0.563,1,1,2,2,6,6,6,5,1,103,1.0
3234,102,0.804,1,1,2,0,6,21,5,6,4,55,0.0
3235,36,0.893,1,1,2,0,6,5,2,5,2,55,0.0
3236,103,0.92,0,1,2,0,6,11,3,2,1,15,0.0
3237,16,0.91,1,1,2,0,6,9,2,0,4,27,0.0
3238,103,0.92,1,1,2,0,6,14,8,5,3,14,0.0
3239,165,0.903,1,1,2,2,6,21,6,1,5,12,0.0
3240,103,0.92,0,1,2,2,1,4,7,5,1,206,0.0
3241,71,0.884,1,1,2,0,6,6,7,5,1,58,1.0
3242,160,0.92,1,1,2,0,6,9,3,1,2,24,0.0
3243,138,0.836,1,1,2,2,6,6,5,5,1,28,0.0
3244,61,0.913,1,1,2,0,6,11,3,5,1,45,0.0
3245,114,0.926,1,1,2,0,6,5,5,5,1,42,0.0
3246,71,0.884,1,1,1,0,6,8,6,5,2,69,0.0
3247,165,0.903,1,0,2,2,6,7,3,5,3,18,0.0
3248,103,0.92,1,1,2,0,6,13,0,5,4,46,0.0
3249,103,0.92,1,1,0,0,6,4,2,5,1,40,1.0
3250,24,0.698,1,1,2,0,6,12,0,6,5,32,1.0
3251,23,0.899,1,1,2,0,6,12,6,5,1,20,0.0
3252,103,0.92,1,1,2,0,6,4,2,5,4,33,1.0
3253,21,0.624,1,1,2,0,6,5,6,5,1,3,0.0
3254,103,0.92,1,1,0,2,6,21,0,6,1,139,0.0
3255,103,0.92,1,1,2,0,6,14,3,5,1,29,0.0
3256,160,0.92,1,1,2,0,6,5,0,6,1,62,1.0
3257,21,0.624,0,1,2,0,6,2,2,5,1,72,1.0
3258,136,0.897,1,1,2,2,6,9,5,5,2,52,0.0
3259,91,0.691,0,1,2,0,6,9,6,5,2,31,0.0
3260,114,0.926,1,1,2,1,4,14,5,5,5,25,0.0
3261,74,0.579,1,1,2,0,6,11,6,5,5,107,1.0
3262,75,0.939,1,1,2,3,6,14,0,6,1,158,0.0
3263,103,0.92,1,0,0,0,6,7,0,6,1,152,1.0
3264,103,0.92,1,0,1,0,6,7,7,2,2,10,0.0
3265,165,0.903,1,1,2,0,5,16,3,3,0,174,1.0
3266,160,0.92,1,1,0,0,6,3,0,6,1,43,0.0
3267,21,0.624,1,1,2,2,6,3,3,5,2,13,1.0
3268,104,0.924,1,1,2,2,6,3,8,5,1,102,0.0
3269,114,0.926,1,0,0,0,6,6,0,5,0,16,0.0
3270,21,0.624,1,1,0,2,6,1,7,5,1,20,1.0
3271,114,0.926,1,1,2,2,6,10,4,5,5,21,0.0
3272,103,0.92,0,1,2,2,6,8,5,5,4,52,0.0
3273,136,0.897,1,0,1,2,6,2,6,5,1,6,0.0
3274,40,0.7759999999999999,1,1,2,0,6,21,4,5,5,20,0.0
3275,103,0.92,1,1,2,2,6,11,3,4,5,37,0.0
3276,100,0.887,1,0,0,1,4,4,0,6,1,82,0.0
3277,158,0.7659999999999999,1,1,2,0,6,11,7,5,0,58,0.0
3278,67,0.855,0,1,2,2,6,9,4,5,1,149,0.0
3279,16,0.91,1,0,2,1,4,10,0,6,0,52,0.0
3280,160,0.92,0,1,2,0,6,12,1,5,1,81,0.0
3281,36,0.893,1,1,2,0,6,9,3,5,3,10,0.0
3282,11,0.55,1,1,2,0,6,4,3,5,0,25,0.0
3283,16,0.91,1,1,2,0,6,21,2,5,2,50,0.0
3284,67,0.855,1,1,1,1,4,14,5,5,4,53,0.0
3285,20,0.7959999999999999,1,1,2,0,6,8,6,5,1,25,0.0
3286,83,0.923,1,1,2,0,6,14,0,6,1,40,0.0
3287,116,0.743,1,1,2,2,6,6,0,6,1,28,0.0
3288,134,0.698,1,1,2,2,6,6,0,6,1,35,1.0
3289,64,0.6659999999999999,1,1,2,0,6,21,6,5,5,86,0.0
3290,103,0.92,0,1,2,0,6,9,8,5,5,163,0.0
3291,103,0.92,1,1,2,0,6,11,0,5,3,248,1.0
3292,21,0.624,1,1,2,0,6,9,0,6,1,31,0.0
3293,114,0.926,1,1,2,2,6,14,4,5,1,38,0.0
3294,114,0.926,1,0,0,2,1,18,0,6,2,83,0.0
3295,83,0.923,1,1,2,0,6,14,1,1,1,69,0.0
3296,97,0.925,1,1,2,0,6,15,3,5,5,57,0.0
